287,Papilionoidea,Pieridae,Pierinae,Anthocharini,Anthocharis,,Anthocharis bieti
288,Papilionoidea,Pieridae,Pierinae,Anthocharini,Anthocharis,,Anthocharis cardamines
289,Papilionoidea,Pieridae,Pierinae,Anthocharini,Anthocharis,,Anthocharis bambusarum
290,Papilionoidea,Pieridae,Pierinae,Anthocharini,Anthocharis,,Anthocharis thibetana
291,Papilionoidea,Pieridae,Pierinae,Anthocharini,Zegris,,Zegris eupheme
292,Papilionoidea,Pieridae,Pierinae,Anthocharini,Zegris,,Zegris pyrothoe
293,Papilionoidea,Pieridae,Pierinae,Anthocharini,Euchloe,,Euchloe creusa
294,Papilionoidea,Pieridae,Dismorphiinae,,Leptidea,,Leptidea amurensis
295,Papilionoidea,Pieridae,Dismorphiinae,,Leptidea,,Leptidea serrata
296,Papilionoidea,Pieridae,Dismorphiinae,,Leptidea,,Leptidea morsei
297,Papilionoidea,Pieridae,Dismorphiinae,,Leptidea,,Leptidea sinapis
298,Papilionoidea,Pieridae,Dismorphiinae,,Leptidea,,Leptidea gigantea
299,Papilionoidea,Pieridae,Dismorphiinae,,Leptidea,,Leptidea lactea
300,Nymphaloidea,Satyridae,Melanitinae,,Melanitis,,Melanitis leda
301,Nymphaloidea,Satyridae,Melanitinae,,Melanitis,,Melanitis phedima
302,Nymphaloidea,Satyridae,Melanitinae,,Melanitis,,Melanitis zitenius
303,Nymphaloidea,Satyridae,Melanitinae,,Cyllogenes,,Cyllogenes maculata
304,Nymphaloidea,Satyridae,Melanitinae,,Cyllogenes,,Cyllogenes suradeva
305,Nymphaloidea,Satyridae,Melanitinae,,Cyllogenes,,Cyllogenes janetae
306,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe dura
307,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe moupinensis
308,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe sura
309,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe kansa
310,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe sinorix
311,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe mataja
312,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe europa
313,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe rohria
314,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe jalaurida
315,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe nosei
316,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe moelleri
317,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe chandica
318,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe mekara
319,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe confusa
320,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe verma
321,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe violaceopicta
322,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe visrava
323,Nymphaloidea,Satyridae,Elymninae,Lethini,Lethe,,Lethe siderea
