总科,Superfamily,Superfamily author,科,Family,Family Author,亚科,Subfamily,Subfamily Author,族,Tribe,Tribe Author,属,Genus,Genus Author,亚属,Subgenus,Author,种,Species,Species Author,synonyms,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",凤蝶亚科,Papilioninae,"Latreille, 1802",喙凤蝶族,Teinopalpini,"Grote, 1899",旖凤蝶属,Iphiclides,"Hübner, [1819]",,,,旖凤蝶,Iphiclides podalirius,"(Linnaeus, 1758)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",凤蝶亚科,Papilioninae,"Latreille, 1802",喙凤蝶族,Teinopalpini,"Grote, 1899",旖凤蝶属,Iphiclides,"Hübner, [1819]",,,,西藏旖凤蝶,Iphiclides podalirinus,"(Oberthür, 1890)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",凤蝶亚科,Papilioninae,"Latreille, 1802",喙凤蝶族,Teinopalpini,"Grote, 1899",钩凤蝶属,Meandrusa,"Moore, 1888",,,,钩凤蝶,Meandrusa payeni,"(Boisduval, 1836)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",凤蝶亚科,Papilioninae,"Latreille, 1802",喙凤蝶族,Teinopalpini,"Grote, 1899",钩凤蝶属,Meandrusa,"Moore, 1888",,,,褐钩凤蝶,Meandrusa sciron,"(Leech, 1890)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",凤蝶亚科,Papilioninae,"Latreille, 1802",喙凤蝶族,Teinopalpini,"Grote, 1899",钩凤蝶属,Meandrusa,"Moore, 1888",,,,黑钩凤蝶,Meandrusa lachinus,"Fruhstorfer, 1902",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",凤蝶亚科,Papilioninae,"Latreille, 1802",喙凤蝶族,Teinopalpini,"Grote, 1899",喙凤蝶属,Teinopalpus,"Hope, 1843",,,,喙凤蝶,Teinopalpus imperialis,"Hope, 1843",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",凤蝶亚科,Papilioninae,"Latreille, 1802",喙凤蝶族,Teinopalpini,"Grote, 1899",喙凤蝶属,Teinopalpus,"Hope, 1843",,,,金斑喙凤蝶,Teinopalpus aureus,"Mell, 1923",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",锯凤蝶亚科,Zerynthiinae,"Grote, 1899",,,,丝带凤蝶属,Sericinus,"Westwood, 1851",,,,丝带凤蝶,Sericinus montelus,"Gray, 1852",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",锯凤蝶亚科,Zerynthiinae,"Grote, 1899",,,,尾凤蝶属,Bhutanitis,"Atkinson, 1873",,,,多尾凤蝶,Bhutanitis lidderdalii,"Atkinson, 1873",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",锯凤蝶亚科,Zerynthiinae,"Grote, 1899",,,,尾凤蝶属,Bhutanitis,"Atkinson, 1873",,,,二尾凤蝶,Bhutanitis mansfieldi,"(Riley, 1939)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",锯凤蝶亚科,Zerynthiinae,"Grote, 1899",,,,尾凤蝶属,Bhutanitis,"Atkinson, 1873",,,,三尾凤蝶,Bhutanitis thaidina,"(Blanchard, 1871)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",锯凤蝶亚科,Zerynthiinae,"Grote, 1899",,,,虎凤蝶属,Luehdorfia,"Crüger, 1878",,,,虎凤蝶,Luehdorfia puziloi,"(Erschoff, 1872)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",锯凤蝶亚科,Zerynthiinae,"Grote, 1899",,,,虎凤蝶属,Luehdorfia,"Crüger, 1878",,,,中华虎凤蝶,Luehdorfia chinensis,"Leech, 1893",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",锯凤蝶亚科,Zerynthiinae,"Grote, 1899",,,,虎凤蝶属,Luehdorfia,"Crüger, 1878",,,,长尾虎凤蝶,Luehdorfia longicaudata,"Lee, 1981/1983",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,云绢蝶属,Hypermnestra,"Ménétriés, 1848",,,,云绢蝶,Hypermnestra helios,"(Nickerl, 1846)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,羲和绢蝶,Parnassius apollonius,"(Eversmann, 1847)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,红珠绢蝶,Parnassius bremeri,"Bremer, 1864",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,福布绢蝶,Parnassius phoebus,"(Fabricius, 1793)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,中亚丽绢蝶,Parnassius actius,"(Eversmann, 1843)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,夏梦绢蝶,Parnassius jacquemontii,"Boisduval, 1836",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,依帕绢蝶,Parnassius epaphus,"Oberthür, 1879",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,天山绢蝶,Parnassius tianschanicus,"Oberthür, 1879",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,小红珠绢蝶,Parnassius nomion,"Fischer de Waldheim, 1823",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,阿波罗绢蝶,Parnassius apollo,"(Linnaeus, 1758)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,觅梦绢蝶,Parnassius mnemosyne,"(Linnaeus, 1758)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,白绢蝶,Parnassius stubbendorfii,"Ménétriés, 1849",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,冰清绢蝶,Parnassius citrinarius,"Motschulsky, 1866",Parnassius glacialis,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,艾雯绢蝶,Parnassius eversmanni,"Ménétriés, [1850]",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,爱侣绢蝶,Parnassius ariadne,"(Lederer, 1853)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,珍珠绢蝶,Parnassius orleans,"Oberthür, 1890",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,联珠绢蝶,Parnassius hardwickii,"Gray, 1831",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,四川绢蝶,Parnassius szechenyii,"Frivaldszky, 1886",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,元首绢蝶,Parnassius cephalus,"Grum-Grshimailo, 1891",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,师古绢蝶,Parnassius schulteri,"Weiss & Michel, 1989",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,马哈绢蝶,Parnassius maharajus,"Avinoff, 1916",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,蜡贝绢蝶,Parnassius labeyriei,"Weiss & Michel, 1989",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,爱珂绢蝶,Parnassius acco,"Gray, [1853]",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,赫宁顿绢蝶,Parnassius hunningtoni,"Avinoff, 1916",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,普氏绢蝶,Parnassius przewalskii,"Alphéraky, 1887",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,巴裔绢蝶,Parnassius baileyi,"South, 1913",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,蓝精灵绢蝶,Parnassius acdestis,"Grum-Grshimailo, 1891",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,翠雀绢蝶,Parnassius delphius,"Eversmann, 1843",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,西陲绢蝶,Parnassius staudingeri,"Bang-Haas, 1882",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,君主绢蝶,Parnassius imperator,"Oberthür, 1883",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,姹瞳绢蝶,Parnassius charltonius,"Gray, [1853]",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,孔雀绢蝶,Parnassius loxias,"Püngeler, 1901",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,微点绢蝶,Parnassius tenedius,"Eversmann, 1851",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,西猴绢蝶,Parnassius simo,"Gray, [1853]",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,安度绢蝶,Parnassius andreji,"Eisner, 1930",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,同罗绢蝶,Parnassius dongalaicus,"(Tytler, 1926)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,风神绢蝶,Parnassius mercurius,"Grum-Grshimailo, 1891",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,帕特力绢蝶,Parnassius patricius,"Niepelt, 1911",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,云南绢蝶,Parnassius biamanensis,"Li, 1994",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,,Parnassius augustus,"(Fruhstorfer, 1903)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,,Parnassius huberi,"(Paulus, 1999)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,,Parnassius hide,"(Koiwaya, 1987)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,,Parnassius nosei,"(Watanabe, 1989)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",凤蝶科,Papilionidae,"Latreille, 1809",绢蝶亚科,Parnassiinae,"Swainson, 1840",,,,绢蝶属,Parnassius,"Latreille, 1804",,,,,Parnassius ruckbeili,"(Deckert, 1909",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,迁粉蝶属,Catopsilia,"Hübner, [1819]",,,,迁粉蝶,Catopsilia pomona,"(Fabricius, 1775)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,迁粉蝶属,Catopsilia,"Hübner, [1819]",,,,镉黄迁粉蝶,Catopsilia scylla,"(Linnaeus, 1763)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,迁粉蝶属,Catopsilia,"Hübner, [1819]",,,,梨花迁粉蝶,Catopsilia pyranthe,"(Linnaeus, 1758)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,迁粉蝶属,Catopsilia,"Hübner, [1819]",,,,碎斑迁粉蝶,Catopsilia florella,"(Fabricius, 1775)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,方粉蝶属,Dercas,"Doubleday, [1847]",,,,檀方粉蝶,Dercas verhuelli,"(van der Hoeven, 1839)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,方粉蝶属,Dercas,"Doubleday, [1847]",,,,黑角方粉蝶,Dercas lycorias,"(Doubleday, 1842)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,方粉蝶属,Dercas,"Doubleday, [1847]",,,,橙翅方粉蝶,Dercas nina,"Mell, 1913",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,斑缘豆粉蝶,Colias erate,"(Esper, 1805)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,东亚豆粉蝶,Colias poliographus,"Motschulsky, 1860",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,黄芪豆粉蝶,Colias erschoffi,"Alphéraky, 1881",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,橙黄豆粉蝶,Colias fieldii,"Ménétriés, 1855",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,黑缘豆粉蝶,Colias palaeno,"(Linnaeus, 1761)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,黎明豆粉蝶,Colias heos,"(Herbst, 1792)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,女神豆粉蝶,Colias diva,"Grum-Grshimailo, 1891",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,镏金豆粉蝶,Colias chrysotheme,"(Esper, 1781)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,豆粉蝶,Colias hyale,"(Linnaeus, 1758)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,山豆粉蝶,Colias montium,"Oberthür, 1886",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,玉色豆粉蝶,Colias berylla,"Fawcett, 1904",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,黧豆粉蝶,Colias nebulosa,"Oberthür, 1894",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,红黑豆粉蝶,Colias arida,"Alphéraky, 1889",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,阿豆粉蝶,Colias adelaidae,"Verhulst, 1991",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,万达豆粉蝶,Colias wanda,"Grum-Grshimailo, 1893",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,斯托豆粉蝶,Colias stoliczkana,"Moore, 1878",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,曙红豆粉蝶,Colias eogene,"C. & R. Felder, 1865",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,格鲁豆粉蝶,Colias grumi,"Alphéraky, 1897",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,西番豆粉蝶,Colias sifanica,"Grum-Grshimailo, 1891",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,洱豆粉蝶,Colias aegidii,"Verhulst, 1990",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,小豆粉蝶,Colias cocandica,"Erschoff, 1874",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,新疆豆粉蝶,Colias tamerlana,"Staudinger, 1897",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,西藏豆粉蝶,Colias tibetana,"Riley, 1923",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,金豆粉蝶,Colias ladakensis,"C. & R. Felder, 1865",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,尼娜豆粉蝶,Colias nina,"Fawcett, 1904",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,勇豆粉蝶,Colias thrasibulus,"Fruhstorfer, 1908",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,菲儿豆粉蝶,Colias felderi,"Grum-Grshimailo, 1891",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,拉豆粉蝶,Colias lada,"Grum-Grshimailo, 1891",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,砂豆粉蝶,Colias thisoa,"Ménétriés, 1832",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,浅橙豆粉蝶,Colias staudingeri,"Alphéraky, 1881",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,兴安豆粉蝶,Colias tyche,"(B?ber, 1812)",,
凤蝶总科,Papilionoidea,"Latreille, 1802",粉蝶科,Pieridae,"Swainson, 1840",黄粉蝶亚科,Coliadinae,"Swainson, 1827",,,,豆粉蝶属,Colias,"Fabricius, 1807",,,,北黎豆粉蝶,Colias viluiensis,"Ménétriés, 1859",,
