1216,Saigusaozephyrus atabyrius
1217,Euaspa milionia
1218,Euaspa forsteri
1219,Euaspa wuyishana
1220,Euaspa tayal
1221,Howarthia caelestis
1222,Howarthia nigricans
1223,Howarthia sakakibarai
1224,Howarthia wakaharai
1225,Howarthia watanabei
1226,Howarthia hishikawai
1227,Howarthia cheni
1228,Howarthia melli
1229,Hayashikeia courvoisieri
1230,Hayashikeia sugiyamai
1231,Hayashikeia florianii
1232,Hayashikeia koizumii
1233,Teratozephyrus arisanus
1234,Teratozephyrus tsukiyamahiroshii
1235,Teratozephyrus yugaii
1236,Teratozephyrus hecale
1237,Teratozephyrus nuwai
1238,Teratozephyrus chibahideyukii
1239,Teratozephyrus hinomaru
1240,Fujiokaozephyrus tsangkie
1241,Fujiokaozephyrus camurius
1242,Uedaozephyrus kuromon
1243,Iwaseozephyrus longicaudatus
1244,Iwaseozephyrus bieti
1245,Iwaseozephyrus mandara
1246,Iwaseozephyrus ackeryi
1247,Esakiozephyrus icanus
1248,Esakiozephyrus zotelistes
1249,Kameiozephyrus neis
1250,Iratsume orsedice
1251,Neozephyrus japonicus
1252,Neozephyrus taiwanus
1253,Neozephyrus uedai
1254,Neozephyrus helenae
1255,Neozephyrus coruscans
1256,Neozephyrus dubernardi
1257,Neozephyrus suroia
1258,Chrysozephyrus smaragdina
1259,Chrysozephyrus yunnanensis
1260,Chrysozephyrus tatsienluensis
1261,Chrysozephyrus nishikaze
1262,Chrysozephyrus duma
1263,Chrysozephyrus dumoides
1264,Chrysozephyrus kimurai
1265,Chrysozephyrus inthanonensis
1266,Chrysozephyrus sakula
1267,Chrysozephyrus gaoi
1268,Chrysozephyrus linae
1269,Chrysozephyrus zoa
1270,Chrysozephyrus marginatus
1271,Chrysozephyrus yoshikoae
1272,Chrysozephyrus brillantinus
1273,Chrysozephyrus haradai
1274,Chrysozephyrus sikkimensis
1275,Chrysozephyrus fujiokai
1276,Chrysozephyrus okamurai
1277,Chrysozephyrus esakii
1278,Chrysozephyrus vittatus
1279,Chrysozephyrus kabrua
1280,Chrysozephyrus nigroapicalis
1281,Chrysozephyrus setohi
1282,Chrysozephyrus shimizui
1283,Chrysozephyrus scintillans
1284,Chrysozephyrus watsoni
1285,Chrysozephyrus tiemushanus
1286,Chrysozephyrus souleana
1287,Chrysozephyrus disparatus
1288,Chrysozephyrus rarasanus
1289,Chrysozephyrus hisamatsusanus
1290,Chrysozephyrus splendidulus
1291,Chrysozephyrus yuchingkinus
1292,Chrysozephyrus teisoi
1293,Shirozuozephyrus paona
1294,Shirozuozephyrus leigongshanensis
1295,Kawazoeozephyrus mushaellus
1296,Thermozephyrus ataxus
1297,Thermozephyrus lingi
1298,Favonius orientalis
1299,Favonius leechi
1300,Favonius taxila
1301,Favonius korshunovi
1302,Favonius watanabei
1303,Favonius cognatus
1304,Favonius ultramarinus
1305,Favonius saphirinus
1306,Sibataniozephyrus kuafui
1307,Sibataniozephyrus lijinae
1308,Arhopala bazala
1309,Arhopala japonica
1310,Arhopala eumolphus
1311,Arhopala hellenore
1312,Arhopala hellenoroides
1313,Arhopala rama
1314,Arhopala paramuta
1315,Arhopala qiongdaoensis
1316,Arhopala aida
1317,Arhopala arvina
1318,Arhopala oenea
1319,Arhopala pseudocentaurus
1320,Arhopala birmana
1321,Arhopala comica
1322,Arhopala perimuta
1323,Arhopala bazaloides
1324,Arhopala dispar
1325,Arhopala luoi
1326,Thaduka multicaudata
1327,Mahathala ameria
1328,Mahathala ariadeva
1329,Panchala ganesa
1330,Panchala paraganesa
1331,Panchala birmana
1332,Panchala aberrans
1333,Panchala ammonides
1334,Flos asoka
1335,Flos chinensis
1336,Flos areste
1337,Flos diardi
1338,Flos adriana
1339,Flos yunnanensis
1340,Surendra quercetorum
1341,Zinaspa distorta
1342,Zinaspa zana
1343,Zinaspa todara
1344,Zinaspa youngi
1345,Amblopala avidiena
1346,Mota massyla
1347,Amblypodia anita
1348,Iraota timoleon
1349,Catapaecilma major
1350,Acupicta hainanicum
1351,Loxura atymnus
1352,Yasoda androconifera
1353,Yasoda tripunctata
1354,Horaga rarasana
1355,Horaga albimacula
1356,Horaga onyx
1357,Horaga syrinx
1358,Ticherra acte
1359,Cheritrella truncipennis
1360,Apharitis acamas
1361,Spindasis syama
1362,Spindasis lohita
1363,Spindasis kuyaniana
1364,Spindasis takanonis
1365,Spindasis rukmini
1366,Spindasis leechi
1367,Spindasis zhengweilie
1368,Spindasis gigas
1369,Tajuria maculata
1370,Tajuria cippus
1371,Tajuria illurgis
1372,Tajuria luculenta
1373,Tajuria gui
1374,Tajuria diaeus
1375,Tajuria caerulea
1376,Tajuria nanlingana
1377,Tajuria androconia
1378,Suasa lisides
1379,Dacalana cotys
1380,Dacalana penicilligera
1381,Pratapa deva
1382,Pratapa icetas
1383,Maneca bhotea
1384,Charana mandarina
1385,Neocheritra fabronia
1386,Creon cleobis
1387,Rachana jalindra
1388,Remelana jangala
1389,Ancema ctesia
1390,Ancema blanka
1391,Hypolycaena erylus
1392,Chliaria kina
1393,Chilaria othona
1394,Zeltus amasa
1395,Drupadia scaeva
1396,Deudorix epijarbas
1397,Deudorix rapaloides
1398,Deudorix hypargyria
1399,Deudorix hainana
1400,Deudorix pseudorapaloides
1401,Deudorix nanlingensis
1402,Deudorix repercussa
1403,Deudorix sylvana
1404,Artipe eryx
1405,Rapala nissa
1406,Rapala micans
1407,Rapala subpurpurea
1408,Rapala takasagonis
1409,Rapala bomiensis
1410,Rapala iarbus
1411,Rapala varuna
1412,Rapala manea
1413,Rapala suffusa
1414,Rapala caerulea
1415,Rapala arata
1416,Rapala pheretima
1417,Rapala nemorensis
1418,Rapala hades
1419,Rapala rectivitta
1420,Rapala catena
1421,Qinorapala qinlingana
1422,Sinthusa chandrana
1423,Sinthusa nasaka
1424,Sinthusa rayata
1425,Sinthusa zhejiangensis
1426,Sinthusa menglaensis
1427,Sinthusa virgo
1428,Tomares fedtschenkoi
1429,Ahlbergia nicevillei
1430,Ahlbergia frivaldszkyi
1431,Ahlbergia prodiga
1432,Ahlbergia chalybeia
1433,Ahlbergia bimaculata
1434,Ahlbergia korea
1435,Ahlbergia leei
1436,Ahlbergia arquata
1437,Ahlbergia pluto
1438,Ahlbergia aleucopuncta
1439,Ahlbergia unicolora
1440,Ahlbergia caerulea
1441,Ahlbergia circe
1442,Ahlbergia caesius
1443,Ahlbergia lynda
1444,Ahlbergia chalcidis
1445,Ahlbergia confusa
1446,Ahlbergia dongyui
1447,Ahlbergia leechuanlungi
1448,Ahlbergia hsui
1449,Ahlbergia ferrea
1450,Ahlbergia distincta
1451,Ahlbergia luoliangi
1452,Ahlbergia clarofacia
1453,Ahlbergia clarolinea
1454,Ahlbergia matusiki
1455,Ahlbergia liyufeii
1456,Ahlbergia zhoujingshuae
1457,Callophrys rubi
1458,Novosatsuma pratti
1459,Novosatsuma collosa
1460,Novosatsuma magnasuffusa
1461,Novosatsuma plumbagina
1462,Novosatsuma oppocoenosa
1463,Novosatsuma magnapurpurea
1464,Novosatsuma cibdela
1465,Novosatsuma pictila
1466,Cissatsuma albilinea
1467,Cissatsuma kansuensis
1468,Cissatsuma halosa
1469,Cissatsuma tuba
1470,Cissatsuma crenata
1471,Cissatsuma contexta
1472,Satyrium w-album
1473,Satyrium iyonis
1474,Satyrium v-album
1475,Satyrium latior
1476,Satyrium prunoides
1477,Satyrium minshanicum
1478,Satyrium dejeani
1479,Satyrium bozanoi
1480,Satyrium pruni
1481,Satyrium grandis
1482,Satyrium formosanum
1483,Satyrium oenone
1484,Satyrium yangi
1485,Satyrium eximia
1486,Satyrium persimilis
1487,Satyrium lais
1488,Satyrium percomis
1489,Satyrium patrius
1490,Satyrium tamikoae
1491,Satyrium ornata
1492,Satyrium inflammata
1493,Satyrium austrinum
1494,Satyrium redae
1495,Satyrium phyllodendri
1496,Satyrium thalia
1497,Satyrium tanakai
1498,Satyrium inouei
1499,Satyrium watarii
1500,Satyrium esakii
1501,Satyrium pseudopruni
1502,Satyrium neosinica
1503,Neolycaena rhymnus
1504,Neolycaena tengstroemi
1505,Neolycaena davidi
1506,Neolycaena sinensis
1507,Neolycaena yiliensis(Huang
1508,Neolycaena iliensis
1509,Neolycaena eckweileri
1510,Helleia li
1511,Helleia helle
1512,Lycaena phlaeas
1513,Lycaena sichuanica
1514,Thersamonia dispar
1515,Thersamonia thersamon
1516,Thersamonia solskyi
1517,Thersamonia alpherakyi
1518,Thersamonia splendens
1519,Heodes virgaureae
1520,Heodes alciphron
1521,Heodes ouang
1522,Heodes irmae
1523,Heodes tityrus
1524,Athamanthia tseng
1525,Athamanthia svenhedini
1526,Athamanthia pang
1527,Athamanthia athamantis
1528,Athamanthia pavana
1529,Athamanthia kasyapa
1530,Athamanthia standfussi
1531,Athamanthia dimorpha
1532,Palaeochrysomphanus hippothoe
1533,Heliophorus androcles
1534,Heliophorus saphir
1535,Heliophorus saphiroides
1536,Heliophorus moorei
1537,Heliophorus indicus
1538,Heliophorus phoenicoparyphus
1539,Heliophorus ila
1540,Heliophorus epicles
1541,Heliophorus gloria
1542,Heliophorus brahma
1543,Heliophorus tamu
1544,Heliophorus eventa
1545,Heliophorus yunnani
1546,Heliophorus kohimensis
1547,Heliophorus pulcher
1548,Heliophorus delacouri
1549,Heliophorus stotzneri
1550,Niphanda fusca
1551,Niphanda tessellata
1552,Niphanda cymbia
1553,Niphanda asialis
1554,Anthene emolus
1555,Anthene lycaenina
1556,Orthomiella pontis
1557,Orthomiella sinensis
1558,Orthomiella rantaizana
1559,Una usta
1560,Petrelaea dana
1561,Caleta roxus
1562,Caleta elna
1563,Discolampa ethion
1564,Castalius rosimon
1565,Tarucus theophrastus
1566,Syntarucus plinius
1567,Nacaduba beroe
1568,Nacaduba kurava
1569,Nacaduba pactolus
1570,Nacaduba hermus
1571,Nacaduba berenice
1572,Nacaduba jiangi
1573,Prosotas nora
1574,Prosotas aluta
1575,Prosotas lutea
1576,Prosotas dubiosa
1577,Prosotas bhutea
1578,Prosotas pia
1579,Prosotas gracilis
1580,Ionolyce helicon
1581,Nothodanis schaeffera
1582,Catopyrops ancyra
1583,Jamides bochus
1584,Jamides elpis
1585,Jamides alecto
1586,Jamides celeno
1587,Jamides pura
1588,Catochrysops strabo
1589,Catochrysops panormus
1590,Lampides boeticus
1591,Euchrysops cnejus
1592,Zizeeria karsandra
1593,Zizeeria knysna
1594,Pseudozizeeria maha
1595,Zizina otis
1596,Zizina emelina
1597,Zizula hylax
1598,Famegana alsulus
1599,Cupido minimus
1600,Cupido buddhista
1601,Cupido prosecusa
1602,Sinocupido lokiangensis
1603,Shijimia moorei
1604,Tongeia filicaudis
1605,Tongeia hainani
1606,Tongeia fischeri
1607,Tongeia zuthus
1608,Tongeia potanini
1609,Tongeia ion
1610,Tongeia arcana
1611,Tongeia davidi
1612,Tongeia menpae
1613,Tongeia dongchuanensis
1614,Tongeia pseudozuthus
1615,Tongeia amplifascia
1616,Tongeia bella
1617,Tongeia confusa
1618,Everes argiades
1619,Everes lacturnus
1620,Everes acaudata
1621,Bothrinia nebulosa
1622,Bothrinia chennellii
1623,Talicada nyseus
1624,Pithecops corvus
1625,Pithecops fulgens
1626,Pithecops ryukyuensis
1627,Acytolepis puspa
1628,Celatoxia marginata
1629,Udara albocaerulea
1630,Udara dilecta
1631,Udara selma
1632,Lestranicus transpectus
1633,Celastrina argiola
1634,Celastrina lavendularis
1635,Celastrina oreas
1636,Celastrina hersilia
1637,Celastrina gigas
1638,Celastrina morsheadi
1639,Celastrina sugitanii
1640,Celastrina filipjevi
1641,Celastrina huegelli
1642,Celastrina perplexa
1643,Callenya melaena
1644,Megisba malaya
1645,Neopithecops zalmora
1646,Monodontides musina
1647,Maculinea arion
1648,Maculinea arionides
1649,Maculinea teleia
1650,Maculinea cyanecula
1651,Maculinea kurentzovi
1652,Maculinea alcon
1653,Caerulea coeligena
1654,Caerulea coelestis
1655,Iolana gigantea
1656,Phengaris atroguttata
1657,Phengaris daitozana
1658,Phengaris albida
1659,Phengaris xiushani
1660,Glaucopsyche lycormas
1661,Glaucopsyche alexis
1662,Palaeophilotes triphysina
1663,Scolitantides orion
1664,Sinia leechi
1665,Sinia lanty
1666,Shijimiaeoides divina
1667,Subsulanoides nagata
1668,Albulina orbitula
1669,Albulina sajana
1670,Albulina qinlingensis
1671,Albulina amphirrhoe
1672,Albulina tatsienluica
1673,Albulina tibetana
1674,Albulina lehana
1675,Albulina gaborronkayi
1676,Albulina felicis
1677,Albulina younghusbandi
1678,Albulina omphisa
1679,Albulina metallica
1680,Albulina gaborronkayi
1681,Albulina pharis
1682,Albulina shahidulla
1683,Aricia chinensis
1684,Aricia agestis
1685,Aricia allous
1686,Eumedonia eumedon
1687,Chilades lajus
1688,Chilades pandava
1689,Chilades yunnanensis
1690,Freyeria trochylus
1691,Freyeria putli
1692,Plebejus argus
1693,Plebejus christophi
1694,Plebejus samudra
1695,Plebejus planorum
1696,Plebejus ganssuensis
1697,Plebejus themis
1698,Plebejus biton
1699,Plebejus lucifuga
1700,Plebejus idas
1701,Agriades pheretiades
1702,Agriades lamasem
1703,Agriades janigena
1704,Agriades morsheadi
1705,Agriades luana
1706,Agriades dis
1707,Agriades sikkima
1708,Agriades orbona
1709,Vacciniina optilete
1710,Lycaeides argyrognomon
1711,Lycaeides qinghaiensis
1712,Lycaeides subsolanus
1713,Agrodiaetus amandus
1714,Agrodiaetus cyane
1715,Agrodiaetus rueckbeili
1716,Agrodiaetus pylaon
1717,Agrodiaetus damon
1718,Cyaniris semiargus
1719,Cyaniris persephatta
1720,Cyaniris annulata
1721,Polyommatus eros
1722,Polyommatus venus
1723,Polyommatus sarta
1724,Polyommatus icarus
1725,Polyommatus icadius
1726,Polyommatus hunza
1727,Polyommatus forresti
1728,Polyommatus erigone
1729,Polyommatus nuksani
1730,Polyommatus chrysopis
1731,Polyommatus tsvetaevi
1732,Polyommatus namjagbarwanus
1733,Polyommatus sinina
1734,Polyommatus faxiani
1735,Polyommatus annulata
1736,Polyommatus kashgharensis
1737,Polyommatus lama
1738,Polyommatus amorata
1739,Bibasis sena
1740,Bibasis aquilina
1741,Bibasis gomata
1742,Bibasis vasutana
1743,Bibasis miracula
1744,Bibasis striata
1745,Bibasis harisa
1746,Bibasis amara
1747,Bibasis oedipodea
1748,Bibasis jaina
1749,Hasora anura
1750,Hasora schoenherr
1751,Hasora vitta
1752,Hasora taminata
1753,Hasora chromus
1754,Hasora danda
1755,Hasora badra
1756,Hasora mixta
1757,Hasora malayana
1758,Badamia exclamationis
1759,Choaspes stigmatus
1760,Choaspes benjaminii
1761,Choaspes hemixantha
1762,Choaspes xanthopogon
1763,Erynnis pelias
1764,Erynnis montanus
1765,Erynnis tages
1766,Erynnis popoviana
1767,Carcharodus flocciferus
1768,Carcharodus alceae
1769,Spialia struvei
1770,Spialia galba
1771,Spialia sertorius
1772,Spialia orbifer
1773,Pyrgus malvae
1774,Pyrgus alveus
1775,Pyrgus speyeri
1776,Pyrgus serratulae
1777,Pyrgus alpinus
1778,Pyrgus maculatus
1779,Pyrgus bieti
1780,Pyrgus oberthuri
1781,Pyrgus dejeani
1782,Muschampia staudingeri
1783,Muschampia prometheus
1784,Muschampia antonia
1785,Muschampia cribrellum
1786,Muschampia tessellum
1787,Muschampia gigas
1788,Lobocla simplex
1789,Lobocla liliana
1790,Lobocla germana
1791,Lobocla nepos
1792,Lobocla bifasciata
1793,Lobocla proxima
1794,Capila hainana
1795,Capila pencillatum
1796,Capila lineata
1797,Capila neolineata
1798,Capila pieridoides
1799,Capila translucida
1800,Capila pauripunetata
1801,Capila phanaeus
1802,Capila omeia
1803,Capila pseudomeia
1804,Seseria sambara
1805,Seseria dohertyi
1806,Seseria formosana
1807,Abraximorpha davidii
1808,Abraximorpha heringi
1809,Abraximorpha esta
1810,Odontoptilum angulatum
1811,Caprona agama
1812,Caprona alida
1813,Sarangesa dasahara
1814,Pseudocoladenia fatua
1815,Pseudocoladenia dan
1816,Pseudocoladenia dea
1817,Pseudocoladenia festa
1818,Pseudocoladenia pinsbukana
1819,Celaenorrhinus dhanada
1820,Celaenorrhinus aurivittatus
1821,Celaenorrhinus aspersus
1822,Celaenorrhinus maculosus
1823,Celaenorrhinus oscula
1824,Celaenorrhinus yaojiani
1825,Celaenorrhinus inexspectus
1826,Celaenorrhinus consanguineus
1827,Celaenorrhinus pero
1828,Celaenorrhinus pulomaya
1829,Celaenorrhinus horishanus
1830,Celaenorrhinus kiku
1831,Celaenorrhinus ratna
1832,Celaenorrhinus kurosawai
1833,Celaenorrhinus plagifera
1834,Celaenorrhinus sumitra
1835,Celaenorrhinus patula
1836,Celaenorrhinus leucocera
1837,Celaenorrhinus munda
1838,Celaenorrhinus tibetana
1839,Celaenorrhinus vietnamicus
1840,Celaenorrhinus victor
1841,Celaenorrhinus chamunda
1842,Celaenorrhinus major
1843,Gerosis bhagava
1844,Gerosis yuani
1845,Gerosis sinica
1846,Gerosis phisara
1847,Ctenoptilum vasava
1848,Satarupa valentini
1849,Satarupa zulla
1850,Satarupa gopala
1851,Satarupa nymphalis
1852,Satarupa monbeigi
1853,Satarupa formosibia
1854,Satarupa splendens
1855,Coladenia uemurai
1856,Coladenia laxmi
1857,Coladenia agnioides
1858,Coladenia agni
1859,Coladenia igna
1860,Coladenia hoenei
1861,Coladenia sheila
1862,Coladenia vitrea
1863,Coladenia neomaeniata
1864,Coladenia maeniata
1865,Coladenia buchananii
1866,Coladenia nankoshana
1867,Mooreana trichoneura
1868,Darpa hanria
1869,Darpa striata
1870,Pintara bowringi
1871,Pintara melli
1872,Daimio tethys
1873,Tagiades gana
1874,Tagiades trebellius
1875,Tagiades litigiosa
1876,Tagiades menaka
1877,Tagiades cohaerens
1878,Tagiades vajuna
1879,Halpe homolea
1880,Barca bicolor
1881,Heteropterus morpheus
1882,Leptalina unicolor
1883,Carterocephalus silvicola
1884,Carterocephalus houangty
1885,Carterocephalus palaemon
1886,Carterocephalus urasimataro
1887,Carterocephalus pulchra
1888,Carterocephalus abax
1889,Carterocephalus patra
1890,Carterocephalus alcinus
1891,Carterocephalus stax
1892,Carterocephalus alcinoides
1893,Carterocephalus argyrostigma
1894,Carterocephalus avanti
1895,Carterocephalus dieckmanni
1896,Carterocephalus micio
1897,Carterocephalus christophi
1898,Carterocephalus flavomaculatus
1899,Carterocephalus chayuensis
1900,Carterocephalus niveomaculatus
1901,Astictopterus jama
1902,Cupitha purreea
1903,Zographetus satwa
1904,Zographetus pangi
1905,Zographetus hainanensis
1906,Pithauria stramineipennis
1907,Pithauria linus
1908,Pithauria murdava
1909,Pithauria marsena
1910,Arnetta atkinsoni
1911,Sebastonyma dolopia
1912,Aeromachus catocyanea
1913,Aeromachus kali
1914,Aeromachus inachus
1915,Aeromachus stigmatus
1916,Aeromachus piceus
1917,Aeromachus monstrabilus
1918,Aeromachus jhora
1919,Aeromachus pseudojhora
1920,Aeromachus propinquus
1921,Aeromachus dubius
1922,Aeromachus pygmaeus
1923,Aeromachus bandaishanus
1924,Aeromachus matudai
1925,Aeromachus dalailama
1926,Aeromachus nanus
1927,Parasovia perbella
1928,Ochus subvittatus
1929,Baracus vittatus
1930,Sovia grahami
1931,Sovia lucasii
1932,Sovia separata
1933,Sovia fangi
1934,Sovia subflava
1935,Sovia albipectus
1936,Sovia eminens
1937,Onryza maga
1938,Ampittia dioscorides
1939,Ampittia virgata
1940,Ampittia trimacula
1941,Halpe zema
1942,Halpe sikkima
1943,Halpe kumara
1944,Halpe parakumara
1945,Halpe knyvetti
1946,Halpe mixta
1947,Halpe porus
1948,Halpe gamma
1949,Halpe paupera
1950,Halpe hauxwelli
1951,Halpe wantona
1952,Halpe arcuata
1953,Halpe nephele
1954,Halpe dizangpusa
1955,Halpe molta
1956,Halpe aucma
1957,Halpe filda
1958,Halpe handa
1959,Halpe homolea
1960,Thoressa baileyi
1961,Thoressa bivitta
1962,Thoressa blanchardii
1963,Thoressa fusca
1964,Thoressa gupta
1965,Thoressa hyrie
1966,Thoressa kuata
1967,Thoressa latris
1968,Thoressa luanchuanensis
1969,Thoressa monastyrskyi
1970,Thoressa pandita
1971,Thoressa pedla
1972,Thoressa serena
1973,Thoressa submacula
1974,Thoressa masuriensis
1975,Thoressa horishana
1976,Thoressa viridis
1977,Thoressa xiaoqingae
1978,Thoressa yingqii
1979,Thoressa zinnia
1980,Thoressa maculata
1981,Thoressa cerata
1982,Psolos fuligo
1983,Koruthaialos rubecula
1984,Koruthaialos sindu
1985,Koruthaialos butleri
1986,Scobura woolletti
1987,Scobura matsutarai
1988,Scobura cephaloides
1989,Scobura coniata
1990,Scobura lyso
1991,Scobura evansi
1992,Scobura hainana
1993,Scobura isota
1994,Scobura parawoolletti
1995,Scobura stellata
1996,Idmon sinica
1997,Idmon flavata
1998,Idmon fujiananus
1999,Idmon bicolora
2000,Iambrix salsala
2001,Suastus gremius
2002,Suastus minutus
2003,Erionota torus
2004,Erionota grandis
2005,Gangara thyrsis
2006,Gangara lebadea
2007,Matapa sasivarna
2008,Matapa aria
2009,Matapa druna
2010,Matapa cresta
2011,Matapa pseudodruna
2012,Matapa purpurascens
2013,Ancistroides nigrita
2014,Notocrypta paralysos
2015,Notocrypta feisthamelii
2016,Notocrypta curvifascia
2017,Notocrypta pria
2018,Udaspes folus
2019,Udaspes stellata
2020,Isoteinon lamprospilus
2021,Praescobura chrysomaculata
2022,Quedara flavens
2023,Hyarotis adrastus
2024,Hyarotis quinquepunctatus
2025,Creteus cyrina
2026,Pyroneura margherita
2027,Lotongus saralus
2028,Parnara guttata
2029,Parnara batta
2030,Parnara ganga
2031,Parnara bada
2032,Parnara apostata
2033,Borbo cinnara
2034,Pseudoborbo bevani
2035,Pelopidas mathias
2036,Pelopidas agna
2037,Pelopidas sinensis
2038,Pelopidas subochracea
2039,Pelopidas assamensis
2040,Pelopidas conjuncta
2041,Pelopidas jansonis
2042,Tsukiyamaia macromaculata
2043,Polytremis lubricans
2044,Polytremis eltola
2045,Polytremis discreta
2046,Polytremis zina
2047,Polytremis matsuii
2048,Polytremis kiraizana
2049,Polytremis suprema
2050,Polytremis gigantea
2051,Polytremis pellucida
2052,Polytremis mencia
2053,Polytremis theca
2054,Polytremis jigongi
2055,Polytremis nascens
2056,Polytremis micropunctata
2057,Polytremis caerulescens
2058,Polytremis gotama
2059,Baoris pagana
2060,Baoris penicillata
2061,Baoris farri
2062,Baoris leechii
2063,Caltoris septentrionalis
2064,Caltoris tulsi
2065,Caltoris kumara
2066,Caltoris cormasa
2067,Caltoris aurociliata
2068,Caltoris cahira
2069,Caltoris bromus
2070,Caltoris chimdroa
2071,Telicota colon
2072,Telicota besta
2073,Telicota ohara
2074,Telicota ancilla
2075,Telicota augias
2076,Telicota linna
2077,Telicota bambusae
2078,Cephrenes chrysozona
2079,Potanthus rectifasciatus
2080,Potanthus pseudomaesa
2081,Potanthus wilemanni
2082,Potanthus pallidus
2083,Potanthus trachalus
2084,Potanthus juno
2085,Potanthus motzui
2086,Potanthus diffusus
2087,Potanthus flavus
2088,Potanthus taqini
2089,Potanthus yani
2090,Potanthus confucius
2091,Potanthus riefenstahli
2092,Potanthus mara
2093,Potanthus nesta
2094,Potanthus mingo
2095,Potanthus parvus
2096,Potanthus lydius
2097,Potanthus ganda
2098,Potanthus palnia
2099,Potanthus tibetana
2100,Taractrocera danna
2101,Taractrocera ceramas
2102,Taractrocera flavoides
2103,Taractrocera tilda
2104,Oriens gola
2105,Oriens goloides
2106,Thymelicus leoninus
2107,Thymelicus sylvaticus
2108,Thymelicus lineola
2109,Thymelicus sylvestris
2110,Thymelicus nervulata
2111,Hesperia comma
2112,Hesperia florinda
2113,Ochlodes venata
2114,Ochlodes sylvanus
2115,Ochlodes similis
2116,Ochlodes sagitta
2117,Ochlodes ochracea
2118,Ochlodes linga
2119,Ochlodes lanta
2120,Ochlodes hasegawai
2121,Ochlodes flavomaculata
2122,Ochlodes thibetana
2123,Ochlodes formosana
2124,Ochlodes subhyalina
2125,Ochlodes crataeis
2126,Ochlodes siva
2127,Ochlodes bouddha
2128,Ochlodes klapperichii
2129,Eogenes alcides
2130,Pudicitia pholus
2131,Tapena thwaitesi
